id,parent_id/id,code,name,user_type_id/id,reconcile,company_ids/id,chart_template_id/id
ka4010U09,ka611100U00,4010.U09,Representasi Direksi,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U10,ka611100U00,4010.U10,Tantiem,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U12,ka611100U00,4010.U12,Tunjangan Cuti,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U14,ka611100U00,4010.U14,Perawatan kesehatan,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U16,ka611100U00,4010.U16,Iuran Pensiun/ASTEK,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U19,ka611100U00,4010.U19,Tunjangan lain-lain,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U21,ka611100U00,4010.U21,Pengiriman berita,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U27,ka611100U00,4010.U27,Perjalanan dinas,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U28,ka611100U00,4010.U28,Pakaian dinas,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U31,ka611100U00,4010.U31,Biaya Dekom,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka4010U89,ka611100U00,4010.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka612000U00,ka610000U00,612000.U00,Pimpinan dan Administrasi Umum,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U00,ka612000U00,4000.U00,Gaji Staf,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U01,ka612000U00,4000.U01,Upah Pekerja Tetap,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U02,ka612000U00,4000.U02,Upah pekerja kampanye,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U03,ka612000U00,4000.U03,Upah Pekerja Tidak Tetap,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U04,ka612000U00,4000.U04,Lembur LMG,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U05,ka612000U00,4000.U05,Lembur DMG,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U07,ka612000U00,4000.U07,Honorarium,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U08,ka612000U00,4000.U08,Upah pekerja ????,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U20,ka612000U00,4000.U20,Biaya bank/meterai,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U21,ka612000U00,4000.U21,Pengiriman berita,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U22,ka612000U00,4000.U22,Perawatan mesin kantor,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U23,ka612000U00,4000.U23,Alat tulis/barang cetakan,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U24,ka612000U00,4000.U24,"Buku, koran dan majalah",account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U25,ka612000U00,4000.U25,Biaya Akomodasi,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U26,ka612000U00,4000.U26,Listrik dan air,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U27,ka612000U00,4000.U27,Perjalanan dinas,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U28,ka612000U00,4000.U28,Pakaian Kerja,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U30,ka612000U00,4000.U30,Biaya Direksi,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U31,ka612000U00,4000.U31,Biaya Dekom,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U32,ka612000U00,4000.U32,Biaya Akuntan/Konsultan,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U33,ka612000U00,4000.U33,Iuran BP3G/AGI,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U34,ka612000U00,4000.U34,Asuransi,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U38,ka612000U00,4000.U38,Penyusutan ?????,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U54,ka612000U00,4000.U54,Pendapatan/beban pjk Tangguhan,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U56,ka612000U00,4000.U56,Perkakas,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U82,ka612000U00,4000.U82,Selamatan Persiapan Giling,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U87,ka612000U00,4000.U87,Biaya khusus,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U88,ka612000U00,4000.U88,Biaya prasarana,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U89,ka612000U00,4000.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka613000U00,ka610000U00,613000.U00,Perawatan Kesehatan,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U01,ka613000U00,4002.U01,Upah Pekerja Tetap,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U02,ka613000U00,4002.U02,Upah pekerja kampanye,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U03,ka613000U00,4002.U03,Upah Pekerja Tidak Tetap,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U04,ka613000U00,4002.U04,Lembur LMG,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U05,ka613000U00,4002.U05,Lembur DMG,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U07,ka613000U00,4002.U07,Honorarium,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U13,ka613000U00,4002.U13,Obat-obatan ,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U14,ka613000U00,4002.U14,Kesehatan staf,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U15,ka613000U00,4002.U15,Kesehatan non-staf,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U56,ka613000U00,4002.U56,Perkakas,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4002U89,ka613000U00,4002.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka614000U00,ka610000U00,614000.U00,Mess,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U01,ka614000U00,4003.U01,Upah Pekerja Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U02,ka614000U00,4003.U02,Upah Pekerja Kampanye,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U03,ka614000U00,4003.U03,Upah Pekerja Tidak Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U04,ka614000U00,4003.U04,Lembur LMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U05,ka614000U00,4003.U05,Lembur DMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U07,ka614000U00,4003.U07,Honorarium,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U25,ka614000U00,4003.U25,Biaya Akomodasi,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U56,ka614000U00,4003.U56,Perkakas,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4003U89,ka614000U00,4003.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka615000U00,ka610000U00,615000.U00,Bangunan Kantor,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U01,ka615000U00,5042.U01,Upah Pekerja Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U02,ka615000U00,5042.U02,Upah Pekerja Kampanye,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U03,ka615000U00,5042.U03,Upah Pekerja Tidak Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U04,ka615000U00,5042.U04,Lembur LMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U05,ka615000U00,5042.U05,Lembur DMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U32,ka615000U00,5042.U32,Pelayanan dan Kebersihan Kantor,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U59,ka615000U00,5042.U59,Perbaikan/pemeliharaan,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U56,ka615000U00,5042.U56,Perkakas,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5042U89,ka615000U00,5042.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka616000U00,ka610000U00,616000.U00,Keamanan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U01,ka616000U00,4006.U01,Upah Pekerja Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U02,ka616000U00,4006.U02,Upah Pekerja Kampanye,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U03,ka616000U00,4006.U03,Upah Pekerja Tidak Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U04,ka616000U00,4006.U04,Lembur LMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U05,ka616000U00,4006.U05,Lembur DMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U07,ka616000U00,4006.U07,Honorarium,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U20,ka616000U00,4006.U20,Upah Pekerja,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U28,ka616000U00,4006.U28,Pakaian  Kerja,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U56,ka616000U00,4006.U56,Perkakas,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4006U89,ka616000U00,4006.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka617000U00,ka610000U00,617000.U00,Kendaraan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U00,ka617000U00,5030.U00,Gaji Staf,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U01,ka617000U00,5030.U01,Upah Pekerja Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U02,ka617000U00,5030.U02,Upah Pekerja Kampanye,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U03,ka617000U00,5030.U03,Upah Pekerja Tidak Tetap,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U04,ka617000U00,5030.U04,Lembur LMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U05,ka617000U00,5030.U05,Lembur DMG,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U27,ka617000U00,5030.U27,Perjalanan dinas,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U56,ka617000U00,5030.U56,Perkakas,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U34,ka617000U00,5030.U34,Asuransi,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U50,ka617000U00,5030.U50,Bahan bakar,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U51,ka617000U00,5030.U51,Pelumas,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U52,ka617000U00,5030.U52,B a n,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U59,ka617000U00,5030.U59,Perbaikan/pemeliharaan,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5030U89,ka617000U00,5030.U89,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka620000U00,ka600000U00,620000.U00,JAMINAN SOSIAL,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka621000U00,ka620000U00,621000.U00,Beban imbalan kerja,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U11,ka621000U00,4001.U11,Pendidikan dan olah raga,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U12,ka621000U00,4001.U12,Tunjangan Cuti,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U16,ka621000U00,4001.U16,Iuran Pensiun/ASTEK,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U18,ka621000U00,4001.U18,Manfaat Karyawan,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U19,ka621000U00,4001.U19,Tunjangan masa kerja,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U20,ka621000U00,4001.U20,KMKL,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U21,ka621000U00,4001.U21,Iuran Pensiun/ASTEK,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4000U86,ka621000U00,4000.U86,Jasa Prestasi,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U10,ka621000U00,4001.U10,Jasa produksi/pesangon giling,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4001U22,ka621000U00,4001.U22,Biaya lain-lain,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka622000U00,ka620000U00,622000.U00,KMKL,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka622000U01,ka622000U00,622000.U01,KMKL,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka630000U00,ka600000U00,630000.U00,PENYUSUTAN,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U31,ka630000U00,4007.U31,Gedung dan Penataran,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U32,ka630000U00,4007.U32,Mesin dan Instalasi ????,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U33,ka630000U00,4007.U33,"Jalan,Jembatan Terminal Tebu ????",account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U34,ka630000U00,4007.U34,Alat Pengangkutan ?????,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U35,ka630000U00,4007.U35,Alat Pertanian ?????,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka700000U00,kaLR,700000.U00,PENDAPATAN DAN BEBAN LAIN-LAIN :,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka710000U00,ka700000U00,710000.U00,PENDAPATAN LAIN-LAIN :,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8400U00,ka710000U00,8400.U00,Penjualan Aset Tetap,account.data_account_type_other_income,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8403U00,ka710000U00,8403.U00,Pendapatan Bunga ,account.data_account_type_other_income,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8406U00,ka710000U00,8406.U00,Pendapatan Sewa Gedung,account.data_account_type_other_income,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka8404U00,ka710000U00,8404.U00,Pendapatan Denda,account.data_account_type_other_income,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8409U00,ka710000U00,8409.U00,Pendapatan Lain-lain,account.data_account_type_other_income,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka720000U00,ka700000U00,720000.U00,BEBAN LAIN-LAIN :,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8501U00,ka720000U00,8501.U00,Beban Bunga,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8502U00,ka720000U00,8502.U00,Selisih kurs,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka8503U00,ka720000U00,8503.U00,Beban Properti Investasi,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
ka8509U00,ka720000U00,8509.U00,Beban Lain-lain,account.data_account_type_expenses,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
